resort_id,resort,brand,area,sezione,contenuto,prezzo_indicativo,url
393,TH Simeri Village,TH Resorts,Calabria,Sport,"Gli ospiti hanno a disposizione un’ ampia area sportiva con 6 campi da tennis, campo da calcio a 8 in erba naturale, campo polivalente basket/volley, campo polivalente beach volley/beach tennis, canoe e tiro con l’arco. È previsto un programma fitness giornaliero con power gym, soft gym e acqua gym. La TH Tennis School propone lezioni collettive gratuite per adulti e bambini, 5 giorni a settimana, con possibilità di gioco libero tramite TH Tennis Free Play. In alcuni periodi, inoltre, sono disponibili maestri federali di tiro con l’arco.","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Centro benessere,"Il Simeri Village dispone di un centro benessere a pagamento , dove potrai rilassarti con massaggi distensivi, rituali rigeneranti e piccole coccole pensate per aiutarti a staccare la spina, ritrovare equilibrio e lasciarti andare a un benessere autentico. Ristorazione Accessibilità","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Accessibilità,"Sono disponibili camere Classic doppie, triple e quadruple attrezzate per ospiti con disabilità.","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Animali,"Sono ammessi cani di piccola taglia fino a 10 kg , da segnalare in fase di prenotazione. Il servizio è a pagamento e soggetto a disponibilità limitata. Gli animali non hanno accesso alle aree comuni dedicate alla ristorazione e alle piscine. Accessibilità Altri servizi","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Servizi inclusi,"Parcheggio interno non custodito, deposito bagagli, Wi-Fi nelle aree comuni, teatro, sala meeting fino a 150 posti e servizio di assistenza medica a orari prestabiliti.","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Servizi a pagamento,"Fotografo, boutique, servizio transfer, servizio di lavanderia, centro benessere, noleggio auto, desk escursioni, noleggio teli mare e noleggio passeggini.","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Supplementi obbligatori,"THinky Card (0-2 anni n.c) - da pagare in agenzia Include culla, biancheria, fasciatoio, vaschetta per il bagnetto, baby box in camera e servizio pappe con preparazioni giornaliere. Club Card - da pagare in agenzia Obbligatoria dai 3 anni. Include utilizzo delle strutture sportive, animazione diurna e serale, servizi TH Land e servizio spiaggia con 1 ombrellone e 2 lettini dalla 4ª fila. Quota di Gestione TH - da pagare in agenzia Obbligatoria dai 2 anni. Include assistenza medica e quota gestione pratica. Tassa di soggiorno - da pagare in loco Alcuni comuni italiani applicano una Tassa di soggiorno. Costi e condizioni di applicazione sono gestiti direttamente dai comuni.","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Inizio e fine soggiorno,I soggiorni di 7 e 14 notti sono da domenica a domenica. Check-in L'ingresso in camera è previsto a partire dalle ore 17:00 del giorno di arrivo. Si consiglia l'arrivo in struttura non prima delle ore 14:30. Check-out La camera deve essere liberata entro le ore 10:00 del giorno di partenza. Il soggiorno inizia con la cena il giorno di arrivo e termina con il pranzo il giorno della partenza.,"a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Documenti richiesti,"Al proprio arrivo sarà necessario mostrare i documenti di tutti gli ospiti, bambini e neonati compresi. Per i minori soggetti a riduzioni, la mancata presentazione dei documenti o la diversa età segnalata in fase di prenotazione, comporterà la perdita della riduzione o l'adattamento alla fascia spettante, secondo le policy vigenti in struttura. Da considerare l'età dei partecipanti al momento del check-in (ingresso in struttura).","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,Come raggiungere la struttura,"Salerno- Reggio Calabria Prendi E45, segui E45 e Strada Statale 280 dei Due Mari/E848 in direzione di E90 a Simeri Crichi. Prendi l'uscita verso Taranto/Crotone da E90, continua su E90 fino alla tua destinazione a Simeri Mare Stazione di Lamezia Terme a circa 48,4 km Aeroporto di Lamezia Terme a 47,9 km; Aeroporto di Crotone a 47,4 km","a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
393,TH Simeri Village,TH Resorts,Calabria,"Paga adesso 10% Il resto, prima di partire.",Prenota subito versando un acconto di 10% sul totale dell’offerta. Pagherai il saldo entro e non oltre 35 giorni della data di partenza. Paga in tutta sicurezza con:,"a partire da € 73,00 / persona invece di € 83,95",https://www.ilmiovillaggio.it/villaggio/393/th-simeri-village
447,Calanè Resort,Bluserena,Puglia,Scheda sintetica,"Calanè Resort è un villaggio del catalogo Il Mio Villaggio. Catena/brand: Bluserena. Destinazione: Puglia. Prezzo indicativo: a partire da € 102,00 / persona invece di € 117,30. Argomenti coperti dalla scheda: Descrizione, Sistemazioni, Camere, Premium, Classic Connecting, La spiaggia, Piscine, Ristorazione, Ristoranti, Bar, Baby Kitchen, Trattamento, Soft Inclusive, All Inclusive, Animazione, Sport, Thalasso SPA, Vacanza accessibile, Animali ammessi, Servizi, Supplementi obbligatori, Supplementi facoltativi, Inizio e fine soggiorno, Preferenze assegnazione delle camere, Documenti richiesti, Come raggiungere la struttura. Pagina: https://www.ilmiovillaggio.it/villaggio/447/calan-resort","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Descrizione,"Il Bluserena Calanè Resort in Puglia , è un rifugio di comfort, nel cuore di una meravigliosa Riserva naturale . Oltre gli alberi si apre una lunghissima spiaggia di sabbia fine , bordata di dune e macchia mediterranea. È il luogo ideale per vivere una vacanza tra mare, sport, musica e divertimento, in una atmosfera informale. È in un territorio bellissimo, a Castellaneta Marina (TA), a pochi km da Matera, dalla suggestiva Valle d’Itria e dalle incantevoli terre del Salento.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Sistemazioni,"Il Calanè Village dispone di 178 camere, distribuite in edifici a 3 piani, progettate per offrirti un soggiorno rilassante e confortevole. Sono disponibili diverse tipologie per rispondere a ogni esigenza: Classic, Superior, Premium, Connecting e Family, tutte con aria condizionata, TV, mini-frigo, cassaforte e un bagno privato. Le camere al piano terra ti accolgono con un comodo terrazzo privato , ideale per momenti di relax all’aperto. Se preferisci una vista dall’alto, le camere al primo e secondo piano offrono un grazioso balconcino per godere del panorama circostante. Per esigenze specifiche, mettiamo a disposizione su richiesta camere attrezzate per ospiti diversamente abili , per garantire la massima accessibilità e comfort.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Camere,Tipologie di sistemazione disponibili nella struttura.,"a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Camere > Classic,"Le camere Classic sono pensate per offrirti un angolo di tranquillità e comfort. Perfette per due ospiti , alcune possono accogliere una culla per i più piccoli. Se scegli le Classic Pool View , sarai al primo o secondo piano con un balcone che affaccia sulla piscina. Alcune offrono il bagno con arredi per diversamente abili.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Camere > Superior,"Le camere Superior sono ideali per 2 o 3 ospiti , con la possibilità di aggiungere una culla o, in alcune, anche un 4° letto a castello . Se viaggi con più di due bambini tra 0 e 3 anni non compiuti, accoglieremo i tuoi piccoli con 2 culle di tipo pieghevole e 1 letto singolo con spondine (in questo caso lo spazio sarà un po’ più raccolto).","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Premium,"Le camere Premium, situate in una zona comoda vicino ai principali servizi, accolgono da 2 a 3 ospiti con la possibilità di aggiungere una culla . Se viaggi con due bambini tra 0 e 3 anni non compiuti, accoglieremo i tuoi piccoli con 1 culla di tipo pieghevole e 1 letto singolo con spondine (in questo caso lo spazio sarà un po’ più raccolto). Oltre alle comodità delle camere Classic, trovi bollitore con tè e tisane, macchina espresso e Wi-Fi. Se desideri una vista speciale, le camere Premium Pool View offrono un balconcino con affaccio sulla piscina.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Classic Connecting,"Due camere Classic comunicanti , ognuna con proprio bagno , ideali per ospitare fino a 4 persone, con possibilità di aggiungere una culla. Sono al 1° o al 2° piano con balcone.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Classic Connecting > Family,"Le Family sono al piano terra , di ben 52 mq, offrono spazio e comfort per 4 o 5 ospiti. Se viaggi con più di due bambini tra 0 e 3 anni non compiuti, accoglieremo i tuoi piccoli con 2 culle di tipo pieghevole e 1 letto singolo con spondine (in questo caso lo spazio sarà un po’ più raccolto). Sono bivano , con camera matrimoniale, camera con due letti singoli e zona living con divano letto per il massimo comfort. Oltre alle dotazioni delle camere Classic, ti offrono bagno con vasca, bollitore con tè e tisane, TV con canali Sky anche per bambini e omaggio di 2 teli mare personalizzati Serenella per i più piccoli. Puoi scegliere anche le Family Pool View , al primo piano, con balconcino affacciato sulla piscina.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Classic Connecting > Dog Room,"Se viaggi con il tuo cagnolino , le nostre camere Classic Dog Room sono pronte ad accoglierlo. Soggiornerà nel terrazzino della camera, dove potrà muoversi in libertà e sicurezza. Trovi la cuccia e le scodelle per cibo e acqua. Sono i benvenuti cagnolini di massimo 10 kg . La disponibilità è limitata,quindi, prenota in anticipo.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,La spiaggia,"Il Bluserena Calanè Resort è in un’area naturalistica protetta, affacciata su una spiaggia lunghissima dal fascino selvaggio. Il mare, con il suo fondale digradante e sabbioso , è particolarmente adatto per il divertimento e la balneazione dei più piccoli. A disposizione una navetta che ti porta gratuitamente dal resort alla spiaggia. Ogni camera gode di un posto riservato in spiaggia , comprendente un ombrellone, un lettino e una sdraio. È possibile usufruire di ombrelloni nelle prime file o nel settore centrale, previo pagamento. Inoltre, in spiaggia è disponibile un parco nautico con una vasta gamma di attrezzature , tra cui canoe, pedalò, vela, windsurf, e paddle surf e wing sup.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Piscine,"Al Calanè Resort, le famiglie possono godere di una piscina speciale, alimentata con acqua di mare , che offre una piacevole esperienza balneare. Questa piscina è dotata anche di idromassaggi , che consentono agli ospiti di rilassarsi completamente, e di divertenti giochi d'acqua che intrattengono sia i bambini che gli adulti. I più piccoli possono divertirsi nella piscina riservata al Mini Club . Sistemazioni Ristorazione","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Ristorazione,"Il Calanè Resort offre un'ampia varietà di esperienze culinarie di alta qualità, pensate per soddisfare ogni palato e desiderio gastronomico. Gli chef del resort vi guideranno in un viaggio culinario alla scoperta delle tradizioni regionali e italiane, oltre a deliziarvi con piatti internazionali attraverso spettacoli culinari in cui cucineranno davanti ai vostri occhi.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Ristoranti,"Il ristorante centrale del resort offre una vasta selezione di piatti serviti a buffet in sale climatizzate e in un'area esterna ombreggiata, chiamata Il Patio , che può essere prenotata gratuitamente al momento della conferma della prenotazione. Inoltre, il Resort offre la possibilità di scegliere tra diversi ristoranti tematici: Ristorante Scirò, al mare, aperto a pranzo.; La Pinseria Ethra, aperta a cena, presso il Valentino Resort.; Ristorante tipico Il Gusto.; Ristorante Mediterraneo, sul mare (a pagamento).","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Bar,"Per accompagnare l'esperienza culinaria di tutti gli ospiti, il Calanè Resort dispone di due bar , di cui uno in piazzetta e uno direttamente in spiaggia , offrendo il massimo comfort e raffinatezza durante il soggiorno. Per quanto riguarda le esigenze dietetiche speciali, il resort presta particolare attenzione alle allergie alimentari. Sebbene non sia possibile personalizzare i piatti individualmente, il ristorante centrale offre un assortimento base di alimenti senza glutine, lattosio e uova. Inoltre, sono disponibili opzioni senza glutine, senza lattosio e senza uova durante i pasti principali, inclusi antipasti, primi, secondi, pizze e dolci. Tuttavia, è importante notare che non possono garantire l'assenza assoluta di contaminazioni crociate a causa delle dimensioni e dell'organizzazione delle cucine.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Baby Kitchen,"Cucina dedicata per i bimbi di 0-3 anni , con spazi accoglienti e tutto ciò che serve per preparare le pappe in tutta comodità. Trovi tavoli, sedie, seggioloni e assistenza durante i pasti. A tua disposizione, durante i pasti principali: brodi vegetali e di carne, passato di verdure, pastine, fettine di carne, filetti di pesce, prosciutto cotto, latticini, frutta fresca, latte fresco, latte di soia, latte di riso, latte senza lattosio, yogurt, marmellate, tè, camomilla e biscotti. Non sono disponibili omogeneizzati, formaggini e latte per la prima infanzia, sia liquido che in polvere. Potrai anche riscaldare latte e omogeneizzati, sterilizzare, frullare, omogeneizzare. La Baby Kitchen è aperta dalle 06:00 a mezzanotte, e per ogni esigenza fuori orario puoi rivolgerti al ricevimento.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Trattamento,"Dal 2026 puoi scegliere tra due nuove formule di soggiorno “tutto incluso”. Qualunque sia la tua scelta, sarà sempre una vacanza perfetta.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Soft Inclusive,"Con la formula Soft Inclusive, la tua vacanza si riempie di gusto e leggerezza. Puoi rinfrescarti ogni volta che vuoi con i tuoi soft drink alla spina preferiti: cola, cola zero, aranciata, tè alla pesca e al limone, succhi di frutta, o ristorarti con il caffè espresso al bar. Al mattino ti aspetta una colazione ricca e invitante , con bevande calde da dispenser o erogatori automatici con caffè in grani. A pranzo e a cena , ti aspetta un grande buffet con show cooking : piatti preparati al momento che celebrano tutto il gusto della cucina dal vivo. Puoi accompagnare i tuoi pasti con acqua, soft drink e vino alla spina, per finire con caffè da erogatori automatici, gelato soft e granita per un tocco di freschezza. Con la formula Soft Inclusive ogni settimana, una originale cena regionale ed un accesso a settimana a ogni ristorante tematico presente in resort. Per i più giovani , la Soft Inclusive offre pasti dedicati: i bimbi del Mini Club e i ragazzi del Teen e dello Young Club, dal 01/06 al 05/09, possono pranzare insieme agli amici, con la supervisione dei nostri animatori. Nei mesi di luglio e agosto, oltre ai pranzi, anche le cene di bimbi e ragazzi sono assistete dal nostro staff. Sea Box in spiaggia A pranzo, puoi gustare il tuo pasto direttamente in spiaggia, con la nostra Sea , prenotabile fino a esaurimento disponibilità. Ricorda che la prenotazione della Sea Box e degli altri ristoranti del resort è per tutta la camera e non per singoli componenti.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,All Inclusive,"Con la formula All Inclusive, ogni momento della tua vacanza diventa un piacere da gustare, senza limiti. Oltre a quanto previsto dalla Soft Inclusive, potrai concederti caffetteria speciale , una selezione di aperitivi , cocktail , vini e liquori , birra alla spina illimitati. E per accompagnare ogni brindisi, troverai momenti durante la giornata per gustare tramezzini , toast e snack dolci e salati (esclusi prodotti confezionati o di pregio). Se per te la vacanza è relax senza orari, potrai godere di una colazione leggera tardiva al bar centrale. È incluso anche un telo mare per ogni ospite dagli 8 anni in su. Con la formula All Inclusive inoltre due volte a settimana potrai lasciarti sorprendere dai sapori dei ristoranti tematici , per pranzi o cene dal gusto sempre nuovo. N.B. Se scegli la formula All Inclusive, questa si applica a tutti i componenti della camera o di prenotazioni collegate. Include consumazioni personali servite al bicchiere, disponibili fino alle ore 14.00 del giorno di partenza. Per accedere ai servizi basta indossare il braccialetto specifico.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Animazione,"Al Calanè Resort vivi momenti straordinari con la grande équipe di animatori. Ti aspettano intrattenimento, il corso di discipline circensi, tornei sportivi, di carte e di giochi di società, lezioni di ballo, balli di gruppo ed escursioni. Ogni sera il grande anfiteatro si accende con grandi spettacoli: musical, cabaret, commedie e varietà. Bambini e ragazzi hanno attività, sport, esperienze e sfide sempre diverse. I più piccoli hanno il loro club, il parco dei giochi giganti e l’Acqua Park. I ragazzi hanno club dedicati e tantissimo sport, corsi sportivi, danza, sfide, giochi di gruppo e serate emozionanti. Le attività sono studiate in base alle fasce d’età, dai 12 mesi a 17 anni: Baby Daycare (12-36 mesi); Serenino Club (3-5 anni); SereninoPiù Club (6-9 anni); SerenUp (10-13 anni); SerenHappy (14-17 anni) L'attenzione alle famiglie da parte di Bluserena è testimoniata non solo dall'esperienza dei tantissimi clienti che li hanno scelti, ma è anche certificata, primi in Italia, dalla Federazione nazionale Pediatri Cipe-Sispe-Sinspe, tramite il marchio di qualità Vacanza amica dei bambini . Il marchio garantisce che l'intera struttura è progettata sulle esigenze di tutti i componenti di una famiglia, genitori, ragazzi e bambini, sia per ciò che concerne il divertimento, ma anche la sicurezza e la manutenzione.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Sport,"Se ami lo sport e il movimento, al Calanè Resort trovi un’a rea fitness moderna e attrezzata . Puoi scegliere tra numerose attività: Yoga, Zumba, Tai Chi Stretch, Nordic Walking e Jump Fitness. Per l’estate 2026 arrivano anche le novità: Acqua Fitness e Fun Dance , una combinazione di danza e fitness con scenografici ventagli colorati, pensata per migliorare coordinazione, ritmo e capacità aerobica. Se preferisci gli sport di squadra , hai a disposizione un campo da calcetto e due campi da tennis in erba sintetica con illuminazione notturna. Ogni settimana il nostro staff organizza sfide e tornei sportivi , dedicati a diverse categorie ed età. A Ethra Reserve ti aspetta il grande Padel, con 4 nuovi campi panoramici, tra i quali uno omologato per tornei ufficiali.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Thalasso SPA,"È la splendida beauty SPA all’interno del Kalidria Hotel & Thalasso SPA . Ti accoglie con due piscine con acqua di mare, una esterna e una interna con percorso Acquatonico marino. Qui puoi goderti trattamenti di talassoterapia, estetica, sauna, bagno turco, massaggi, percorsi benessere, relax e programmi di remise en forme.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Vacanza accessibile,"Il resort è progettato per garantire un soggiorno accessibile e confortevole anche agli ospiti con mobilità ridotta. La struttura è senza barriere architettoniche e mette a disposizione camere dedicate per persone con disabilità, oltre a posti riservati nel parcheggio, nell’anfiteatro e nell’area spiaggia. Per facilitare l’accesso al mare è disponibile una sedia JOB , pensata per accompagnare gli ospiti con difficoltà motorie durante il bagno. Su richiesta è inoltre possibile usufruire del noleggio di sedie a rotelle, per muoversi con maggiore comodità all’interno del resort.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Animali ammessi,"Sono ammessi cagnolini di piccola taglia fino a 10 kg , che possono soggiornare nelle Dog Room, camere dedicate dotate di giardino privato, cuccia e scodelle. La disponibilità di queste sistemazioni è limitata ed è quindi consigliata la prenotazione anticipata. Per accedere alla struttura, gli animali devono essere muniti di certificazione sanitaria da presentare al momento del check-in. Si consiglia inoltre di portare con sé l’alimentazione abituale del proprio cane, poiché il resort non fornisce cibo per gli animali. Per garantire il comfort di tutti gli ospiti, i cani possono muoversi negli spazi e percorsi dedicati, sempre al guinzaglio e con museruola quando richiesto. L’accesso non è consentito in alcune aree comuni della struttura, come spiaggia, ristorante e piazzetta.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Servizi,"Il resort mette a disposizione, oltre quanto già descritto, Wi-Fi gratuito nelle aree comuni e nelle camere Premium; Medico 24h su 24; Noleggio auto, passeggini, e-bike; Parcheggio interno.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Supplementi obbligatori,Tassa di soggiorno - da pagare in loco Alcuni comuni italiani applicano una Tassa di soggiorno. La Tassa è obbligatoria e da pagare in struttura. Costi e condizioni di applicazione gestite direttamente dai comuni.,"a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Supplementi facoltativi,"Il servizio spiaggia incluso prevede, salvo disponibilità, un ombrellone dalla 4° fila in poi, che potrebbe non essere sempre lo stesso. A pagamento, disponibili ombrelloni garanti sia dalla 4° fila in poi, che nelle prime file. Da richiedere in fase di prenotazione. Se arrivi in aereo o in treno, non preoccuparti: su richiesta e a pagamento sarà disponibile un servizio transfer da/per i principali aeroporti e stazioni ferroviarie. Prenotando il Check-out Posticipato la camera e l’ombrellone sono a disposizione fino alle ore 14.15 del giorno di partenza. Il servizio è a pagamento e soggetto a disponibilità limitata (da prenotare preferibilmente all’atto della conferma o, in resort, entro 2 giorni dalla partenza Per i bambini l’esclusivo Kit Serenella. Un grande Peluche (50 cm), coperta morbida in pile e soffice sherpa (120x165 cm), borraccia in alluminio (400 ml), sticker e shopper in cotone, tutto personalizzato Serenella. E per tutelarsi al meglio in caso di imprevisti, la Garanzia Bluserena fornisce un'ampia copertura assicurativa per l'annullamento o l'interruzione del soggiorno. Inoltre, se successivamente all'acquisto si dovesse trovare un'offerta Bluserena ad un prezzo inferiore, provvederemo ad adeguarlo grazie alla Garanzia miglior prezzo. N.B. Ricorda che : - la Garanzia è stipulabile solo ed esclusivamente in fase di prenotazione - non potrà essere stipulata per un singolo ospite, ma sempre per il totale degli occupanti camera - non è mai rimborsabile.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Inizio e fine soggiorno,"Check-in : l'ingresso in camera e la consegna degli ombrelloni sono previste dalle ore 16.00. Check-out : la camera e gli ombrelloni devono essere rilasciati entro le ore 10:00 del giorno di partenza. Le operazioni di check-out dovranno essere necessariamente effettuate il giorno antecedente la partenza. Il soggiorno inizia con la cena il giorno di arrivo. Se previsto dalla formula di soggiorno, nel prezzo sarà compreso anche il pranzo del giorno di partenza, sostituibile a richiesta con cestino da viaggio. Disponibile deposito bagagli non custodito.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Preferenze assegnazione delle camere,"Eventuali richieste di vicinanza tra le camere o altre preferenze specifiche relative all’assegnazione delle stesse saranno prese in considerazione come segnalazioni, ma non possono essere garantite. La segnalazione è da effettuare al momento della prenotazione.","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Documenti richiesti,"Al proprio arrivo sarà necessario mostrare i documenti di tutti gli ospiti , bambini e neonati compresi. Per i minori soggetti a riduzioni, la mancata presentazione dei documenti o la diversa età segnalata in fase di prenotazione, comporterà la perdita della riduzione o l'adattamento alla fascia spettante, secondo le policy vigenti in struttura. Da considerare l'età dei partecipanti al momento del check-in (ingresso in struttura).","a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
447,Calanè Resort,Bluserena,Puglia,Come raggiungere la struttura,Da Bari autostrada A14 fino alla barriera di Taranto.; Da Taranto si prosegue in direzione Reggio Calabria sulla superstrada SS106 fino all’uscita di Castellaneta Marina. Stazione di Metaponto a 20 km; Stazione di Taranto a 40 km Aeroporto di Bari a 100 km; Aeroporto di Brindisi a 100 km,"a partire da € 102,00 / persona invece di € 117,30",https://www.ilmiovillaggio.it/villaggio/447/calan-resort
791,Is Serenas Badesi Resort,Bluserena,Sardegna,Scheda sintetica,"Is Serenas Badesi Resort è un villaggio del catalogo Il Mio Villaggio. Catena/brand: Bluserena. Destinazione: Sardegna. Prezzo indicativo: a partire da € 149,00 / persona invece di € 171,35. Argomenti coperti dalla scheda: Descrizione, Camere Classic, Camere Superior, Camere Family, Junior Suite, Camere Prestige, Camere, Single Room, Spiaggia, Piscine, All Inclusive, Ultra All Inclusive, Ristorante, Bar, Biberoneria, Animazione, Sport, Benessere, Accessibilità, Animali, Servizi Inclusi, Servizi a Pagamento, Supplementi Facoltativi, Inizio e fine soggiorno, Documenti richiesti, Come raggiungere la struttura. Pagina: https://www.ilmiovillaggio.it/villaggio/791/is-serenas-badesi-resort","a partire da € 149,00 / persona invece di € 171,35",https://www.ilmiovillaggio.it/villaggio/791/is-serenas-badesi-resort
791,Is Serenas Badesi Resort,Bluserena,Sardegna,Descrizione,"Il Villaggio Is Serenas Badesi Resort in Sardegna , è il più nuovo tra i due Resort Bluserena su questa magnifica isola. In particolare il Bluserena Badesi si trova nell’angolo più occidentale della Gallura, dove la macchia mediterranea si affaccia su spiagge di sabbia bianca e su un mare spettacolare. Un angolo di paradiso dove puoi vivere tutto e, grazie alle nuove formule di soggiorno, tutto è incluso.","a partire da € 149,00 / persona invece di € 171,35",https://www.ilmiovillaggio.it/villaggio/791/is-serenas-badesi-resort
791,Is Serenas Badesi Resort,Bluserena,Sardegna,Camere Classic,"Le camere classic dell'Is Serenas Sardegna, ideali per 2 ospiti (19/25 mq), sono dotate di aria condizionata con regolazione individuale, TV, Wi-Fi, mini-frigo, macchina caffè espresso e bollitore con tè e tisane, cassaforte, bagno. È possibile aggiungere una culla. Sono disponibili al piano terra (con e senza giardino) e al primo piano, alcune con balconcino.","a partire da € 149,00 / persona invece di € 171,35",https://www.ilmiovillaggio.it/villaggio/791/is-serenas-badesi-resort
